text,source,role,marker,model,TTR,total_tokens,total_tokens_scaled,stm_topic,stm_topic_probability,sentiment
我们是一家专业售卖西高地幼犬的宠物店。,we,assistant,我们是,gpt-3.5-turbo-0301,1.0,10,-1.0372529962461718,19,0.2995075834830867,正面
我们相信，如果您尝试着拥有一只我们培育的西高地幼犬，您会发现它将会给你带来无限的乐趣和幸福。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8571428571428571,28,0.491292668632471,43,0.1009452010254783,正面
我们相信，和这样的幼犬一同生活，你一定能体验到无尽的欢乐和幸福。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8888888888888888,18,-0.3578993674112194,40,0.1903064916184807,正面
在计算运动矢量时，我们通常使用整数来存储运动矢量，所以需要将实际的浮点数缩小至整数范围内。,we,assistant,我们通常,gpt-3.5-turbo-0301,0.875,24,0.1516158542149948,40,0.0512390305886927,正面
纵使岁月匆匆，时光荏苒，但我们相信树人学校的花朵们将在这片校园里留下最美好的青春回忆和向往未来的脚印，用自己的人生来证明树人学校是一个无比珍贵的传承之地。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8444444444444444,45,1.9349191299067448,26,0.171798874994722,正面
在人类文明过程中，我们经常忽视自然环境，导致生态失衡和环境污染等问题。,we,assistant,我们经常,gpt-3.5-turbo-0301,1.0,15,-0.6126569782243265,25,0.2171180033032116,正面
不管遇到什么困难，我们会一起度过，因为我们是最亲密的伙伴，无论何时何地都可以依靠彼此。,we,assistant,我们是,gpt-3.5-turbo-0301,0.9523809523809524,21,-0.1031417565981122,41,0.1039525504461729,正面
"通常情况下，在这种情况下，句子可能会继续说，如：""Are we meeting on Sunday night or on Monday night?""（我们是在周日晚上还是周一晚上见面？",we,assistant,我们是,gpt-3.5-turbo-0301,0.8125,32,0.8309694830499472,41,0.0789988544593299,正面
作为一个充满活力和创新的城市，武汉一直是高管们关注的焦点，我们相信，武汉也是您眼中的宝藏之地。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.84,25,0.2365350578193639,23,0.0840967040202597,正面
我们有深度合作的工厂，并且我们是工厂的唯一的指定的出口代理公司。,we,user,我们是,gpt-3.5-turbo-0301,0.7222222222222222,18,-0.3578993674112194,31,0.1321914141175158,正面
我们相信中国汽油机技术一定会在未来不断向前迈进，并持续提高市场占有率和竞争力。,we,assistant,我们相信,gpt-3.5-turbo-0301,1.0,18,-0.3578993674112194,25,0.2406819560055841,正面
让我们相信，天使和我们一直都在一起。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9,10,-1.0372529962461718,20,0.4219982273609871,正面
对于个人来说，天使翅膀可以被视为一种鼓励和提醒，提醒我们相信自己，追求内心的善良和平和，做出正确的决策，为自己和周围的人带来更多的爱和和平。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.7692307692307693,39,1.4254039082805303,19,0.1496375106473673,正面
听说我们经常去的地方开了一家新寿司店。,we,user,我们经常,gpt-3.5-turbo-0301,1.0,11,-0.9523337926418028,20,0.4219982273609871,正面
（思考的语气）我认为，我们是很好的朋友关系。,we,assistant,我们是,gpt-3.5-turbo-0301,0.9166666666666666,12,-0.8674145890374337,26,0.1521500758350276,正面
我们相信，在全局党员干部的共同努力下，医保局能够继续保持全面从严治党和党风廉政建设工作的成果，为深化医改、提升社会福利保障水平、推进区域卫生系统建设做出更为积极的贡献。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.918918918918919,37,1.2555655010717923,13,0.1215308506471999,正面
这就像我们教别人游泳一样，我们是不可能通过给别人讲如何游泳就能教会他的，哪怕我们把游泳的各种姿势、角度、技巧讲述得再好，这个人也必须亲自跳到水里，自己感悟才能学会。,we,user,我们是,gpt-3.5-turbo-0301,0.851063829787234,47,2.104757537115483,49,0.284395681526994,负面
就拿开会来说，我们经常会遇到摆弄会议室里的投影，就得花十几分钟的情况，有同事线上接入视频会议，又花十几分钟连接。,we,user,我们经常,gpt-3.5-turbo-0301,0.8571428571428571,28,0.491292668632471,4,0.2543398595675138,负面
这就像我们教别人游泳一样，我们是不可能通过给别人讲如何游泳就能教会他的，哪怕我们把游泳的各种姿势、角度、技巧讲述得再好，这个人也必须亲自跳到水里，自己感悟才能学会。,we,user,我们是,gpt-3.5-turbo-0301,0.851063829787234,47,2.104757537115483,9,0.1610115681705359,负面
3. 特征提取：在预处理之后，我们通常需要从文本中提取特征。,we,assistant,我们通常,gpt-3.5-turbo-0301,1.0,12,-0.8674145890374337,25,0.1282787983034154,正面
“我们xxx公司明白，面对每一个人都存在不同的肌肤问题，但是我们相信每个人都有一颗善良温暖的心，和强大的自信心。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8333333333333334,30,0.6611310758412091,41,0.1068025830615124,正面
以上是我们互联网云教育项目的策划书，我们相信，随着市场的不断变化和创新，我们的企业将有无限的发展潜力。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8076923076923077,26,0.3214542614237329,23,0.1293202740547688,正面
我们相信，在我们共同的努力下，本服务计划一定能够取得成功并提供给客户更好的服务。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8571428571428571,21,-0.1031417565981122,41,0.1457629014066163,正面
我和沈之骞来到了一家会所，服务生问我们是否有预定，沈之骞回答是103号包间。,we,assistant,我们是,gpt-3.5-turbo-0301,0.9473684210526316,19,-0.2729801638068503,55,0.2746437638741708,负面
我们相信，我们的努力和专业教练的指导会在未来给我们带来更好的表现。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.7894736842105263,19,-0.2729801638068503,4,0.3417074249173109,正面
我们相信，一款功能齐全且易于使用的智能宠物家具可以让宠物搭配居住区变得更加卫生，让他们的主人放心在宠物家具内部安放各种物品。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8387096774193549,31,0.7460502794455781,57,0.1285846319909898,正面
我们相信这款家具将会适用于任何养宠物的家庭，并能够为他们提供更好的生活品质。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9523809523809524,21,-0.1031417565981122,55,0.1388840443539507,正面
我们相信，一款高品质的智能家具能够让家庭变得更加卫生，让家人放心使用家具、放置各种物品。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9,20,-0.1880609602024813,45,0.1682008130803067,正面
我们相信这款家具将成为每个家庭不可或缺的组成部分，成为保障家庭健康、环境卫生的必备品。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8421052631578947,19,-0.2729801638068503,41,0.1669329998361978,正面
我们相信，只有通过我们的努力和奋斗，才能够实现我们所追寻的目标和未来愿景。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8,20,-0.1880609602024813,16,0.0829421526653042,正面
我们相信它将成为用户对空调使用的关键工具，通过智能化控制，帮助用户有效节约用电并降低碳排放量。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9565217391304348,23,0.0666966506106258,30,0.1638273813561207,正面
我们相信，通过我们的努力和智慧，空调控制器项目将在未来的智能家居领域中拥有举足轻重的地位，成为推动智能家居发展的重要推动力量。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8,30,0.6611310758412091,7,0.2135313470441028,正面
我们相信每个人的优良品德、良好行为都能为社团发展带来新的动力。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9444444444444444,18,-0.3578993674112194,24,0.0639055818275956,正面
我们相信，只有打造出一个优秀的产品才能让用户更加感受到我们的用心和信任。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8947368421052632,19,-0.2729801638068503,26,0.2207564593555832,正面
如果算起姻缘，我们是否有机会成为夫妻呢?,we,assistant,我们是,gpt-3.5-turbo-0301,1.0,11,-0.9523337926418028,4,0.3225035762100444,正面
这两个概念是任何人都能够领悟和应用的哲学思想，无论我们是信仰佛教还是其他宗教，都会对我们的生活产生积极的影响。,we,assistant,我们是,gpt-3.5-turbo-0301,0.8333333333333334,30,0.6611310758412091,4,0.1841806858139003,正面
3. 我们是正义之队,we,assistant,我们是,gpt-3.5-turbo-0301,1.0,4,-1.546768217872386,29,0.1658727050140849,正面
在全面建设社会主义现代化国家的一路上，我们相信，定能凭借自身勇气与智慧，缔造更多的美丽故事。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9565217391304348,23,0.0666966506106258,58,0.4327559630852565,正面
请说说我们是怎么帮助他的。,we,user,我们是,gpt-3.5-turbo-0301,0.8888888888888888,9,-1.1221721998505407,58,0.4150413023246729,负面
我今年13岁也就上初一的年龄大概就是11岁的时候，我妈天天吆喝着让我去割什么包皮，那一会儿是没有时间，再加上我也不懂什么也没有管然后就今年寒假1月11号我爸就非得拉着我去看了一下包皮，我们是去的是一个男科医院，到那后医生说包茎，还说什么系带有点儿短 就给我们扒拉扒拉一大堆然后就推荐切包皮的套餐我爸他知道现在技术比较发达，应该不是那种传统式的然后就挑了一个最贵的，什么纳米刀360说不缝线也不会流血，然后还做了一个系带加长。,we,user,我们是,gpt-4-0314,0.6370967741935484,124,8.643536214651899,58,0.2635670779577475,负面
我们相信，通过双方的共同努力和合作，能够实现共同的价值，为学院、企业及社会带来更多的发展机遇。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9166666666666666,24,0.1516158542149948,58,0.5439080606507322,正面
我们相信，通过双方的协作，能够为企业的业务拓展和学院的人才培养提供更加宝贵的机遇，一起打造共赢、互利、双赢的校企合作生态。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8666666666666667,30,0.6611310758412091,36,0.0672079464725361,正面
如果您希望更好地运营您的企业，我们相信我们的应用是您最好的选择。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.7368421052631579,19,-0.2729801638068503,36,0.1578173894024486,正面
因此，在信号处理中，我们通常用3dB作为参考值来表示滤波器的带宽、放大器的增益等参数的变化。,we,assistant,我们通常,gpt-3.5-turbo-0301,0.9047619047619048,21,-0.1031417565981122,56,0.1849000212220857,正面
由于我们通常会以2为基准评估信号的增益变化，而6.02除以2约等于3，因此3dB一般用于表示增益变化一半的参考值。,we,assistant,我们通常,gpt-3.5-turbo-0301,0.8695652173913043,23,0.0666966506106258,22,0.140078478258678,正面
在工程和科学技术领域中，我们经常使用分贝来描述信号强度、噪声等参数。,we,assistant,我们经常,gpt-3.5-turbo-0301,1.0,16,-0.5277377746199575,4,0.1908554794227907,负面
因此，在信号处理中，我们通常用3dB作为参考值来表示信号的增益变化、滤波器的带宽等参数的变化。,we,assistant,我们通常,gpt-3.5-turbo-0301,0.8636363636363636,22,-0.0182225529937432,29,0.1510410710216703,正面
}//删除多的空格因为我们是靠空格去识别单词的,we,user,我们是,gpt-3.5-turbo-0301,0.8461538461538461,13,-0.7824953854330646,58,0.4073712122068094,负面
我们相信，珠宝的价值不仅在于其外表的璀璨，更在于内在的文化内涵。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.8235294117647058,17,-0.4428185710155884,33,0.2150321524120182,正面
在平时的生活中，我们经常会碰到各种各样的问题，而要想顺利解决这些问题，就需要我们拥有一定的思考能力和语言表达能力。,we,assistant,我们经常,gpt-3.5-turbo-0301,0.8333333333333334,30,0.6611310758412091,25,0.327642400172196,正面
通过以上注意事项的安排，我们相信本次活动会更加顺利有序，退役军人们也能感受到社会的关爱和温暖。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.9583333333333334,24,0.1516158542149948,29,0.2330860266745459,正面
所以我们相信我们的产品价格是合理的，我们可以希望客户能够理解我们的产品价值和我们所付出的努力。,we,assistant,我们相信,gpt-3.5-turbo-0301,0.72,25,0.2365350578193639,57,0.2069122754023834,正面
- 我们是否应该考虑请当地媒体或知名博主参与宣传？,we,assistant,我们是,gpt-3.5-turbo-0301,1.0,12,-0.8674145890374337,26,0.4127232816183077,正面
因此，我们通常使用线程安全的哈希表实现，并采用一些技术，例如读写锁、分段锁等，来保证哈希表重排的正确性和性能。,we,assistant,我们通常,gpt-3.5-turbo-0301,0.8620689655172413,29,0.5762118722368401,58,0.144071680742286,正面
