id,sentence,group,source,model,sentence_segmented,berttopic,dominant_topic,TokenCount,TTR,TotalTokenScaled,sentiment_erlangshen
1905,他们是老师，更是朋友，学生会遇到大大小小的难题和困难，班主任也会用自己独特的方式，帮助和引导学生。,they,they_are,Qwen3-8B-Base,老师 更是 朋友 学生会 遇到 大大小小 难题 困难 班主任 会 独特 方式 帮助 引导 学生,14,11.0,29,0.8275862068965517,0.0138163843078572,positive
1906,他们是我们家里的顶梁柱，他们是我们的父母。,they,they_are,Qwen3-8B-Base,家里 顶梁柱 父母,7,6.0,13,0.6923076923076923,-0.7044605979995454,positive
1907,他们是我们公司研发的第二款手柄，现在是第一次参加CES2025展，我们想对客户做一些采访，麻烦你编辑一下。,they,they_are,Qwen3-8B-Base,公司 研发 第二款 手柄 现在 第一次 参加 展 想 客户 做 采访 麻烦 编辑 一下,0,9.0,29,0.8620689655172413,0.0138163843078572,positive
1908,他们是你我他，他们的故事是家国史。,they,they_are,Qwen3-8B-Base,故事 家 国史,-1,42.0,13,0.8461538461538461,-0.7044605979995454,positive
1909,他们是100个孩子中最年轻的一位，但却是最老的那个。,they,they_are,Qwen3-8B-Base,孩子 中 最 年轻 一位 却是 最老,-1,6.0,17,0.9411764705882352,-0.5248913524226947,positive
1910,他们是“火眼”实验室里的抗疫先锋，122小时坚守，助力病毒样本检测；他们平均年龄36岁，以敢打硬仗、勇于攻坚的担当，铸就抗疫利器。,they,they_are,Qwen3-8B-Base,火眼 实验室 里 抗疫 先锋 小时 坚守 助力 病毒 样本 检测 平均年龄 岁 以敢 打硬仗 勇于 攻坚 担当 铸就 抗疫 利器,3,59.0,37,0.8378378378378378,0.3729548754615585,positive
1911,他们是“三无人员”，却获得124万元赔偿！,they,they_are,Qwen3-8B-Base,三无 人员 却 获得 万元 赔偿,-1,8.0,13,1.0,-0.7044605979995454,negative
1912,他们是如何将传统的艺术形式如京剧、皮影戏与现代元素如动漫、虚拟现实结合起来，创造了一种全新的文化体验。,they,they_are,Qwen3-8B-Base,传统 艺术 形式 京剧 皮影戏 现代 元素 动漫 虚拟现实 结合 起来 创造 一种 全新 文化 体验,-1,59.0,30,0.9,0.0587086957020698,negative
1913,他们是大千世界中的“大人物”和“小人物”；他们有的是社会精英，有的平凡普通，有的是功勋卓著者，有的是默默无闻者；他们或成就显赫，或不为人知，或有重大贡献，或有微末之功，或有惊天动地之举，或有举手投足之善；他们有的曾经风流一时，功业显赫，但岁月无情，被世人淡忘，,they,they_are,Qwen3-8B-Base,大千世界 中 大人物 小人物 社会 精英 平凡 普通 功勋卓著 默默无闻 成就 显赫 不为人知 重大贡献 微末 之功 惊天动地 之举 举手投足 之善 曾经 风流 一时 功业 显赫 岁月 无情 世人 淡忘,-1,14.0,77,0.5584415584415584,2.168647331230065,positive
1914,他们是父母，却也是孩子，他们也会有心酸、无奈和无助，也会有焦虑、疲惫和不安，也需要被理解和支持。,they,they_are,Qwen3-8B-Base,父母 却 孩子 会 心酸 无奈 无助 会 焦虑 疲惫 不安 需要 理解 支持,-1,3.0,35,0.6285714285714286,0.2831702526731332,positive
1915,他们是《英雄烈士保护法》的实施者，守护着英雄烈士的“名节”和“荣光”。,they,they_are,Qwen3-8B-Base,英雄 烈士 保护法 实施者 守护 英雄 烈士 名节 荣光,3,53.0,23,0.782608695652174,-0.2555374840574188,positive
1916,他们是人类活动的主要场所 也是许多野生动物的家园 我们是地球环境最大的破坏者 但我们也可以成为修复者 我们可以共同生活 共享地球 将人类和自然连在一起 让环境更加健康 用我们的心来感受和关爱 让我们的未来充满希望和活力。,they,they_are,Qwen3-8B-Base,人类 活动 主要 场所 野生动物 家园 地球 环境 最大 破坏者 成为 修复者 共同 生活 共享 地球 人类 自然 连在一起 环境 更加 健康 心来 感受 关爱 未来 充满希望 活力,-1,21.0,65,0.6,1.6299395944995132,positive
1917,他们是《中国居民膳食指南（2022）》的忠实拥趸，坚信健康饮食是幸福生活的基石。,they,they_are,Qwen3-8B-Base,中国 居民 膳食 指南 忠实 拥 趸 坚信 健康 饮食 幸福生活 基石,-1,59.0,24,0.9166666666666666,-0.2106451726632061,positive
1918,他们是领导发的一个会议邀请，我这边回复领导，说邀请了我，我来不了，领导说抱歉，我这边想问一下，还有哪个可以参会？,they,they_are,Qwen3-8B-Base,领导 发 会议 邀请 回复 领导 说 邀请 不了 领导 说 抱歉 想 问 一下 参会,0,9.0,37,0.6756756756756757,0.3729548754615585,positive
1919,他们是“新警”，他们也是“老警” 点击 上方蓝字关注我们~↑↑↑ 他们，刚穿上这身警服时 满怀憧憬，朝气蓬勃，激情澎湃 他们，也曾梦想着 与岁月静好，与幸福共眠 但他们没有忘记自己当初为何而来 是初心，是使命 也是守护的那份执着 他们，没有忘记肩上那一抹亮色 在警营中，他们相互学习，相互切,they,they_are,Qwen3-8B-Base,新警 老警 点击 上方 蓝字 关注 刚 穿 上 这身 警服 时 满怀 憧憬 朝气蓬勃 激情 澎湃 曾 梦想 岁月 静好 幸福 共眠 没有 忘记 当初 而来 初心 使命 守护 那份 执着 没有 忘记 肩上 一抹 亮色 警营 中 相互 学习 相互 切,-1,41.0,98,0.6020408163265306,3.111385870508532,positive
1920,他们是我心中的英雄。,they,they_are,Qwen3-8B-Base,心中 英雄,3,53.0,7,1.0,-0.9738144663648214,positive
1921,他们是20世纪五六十年代从江苏、山东、安徽等地迁来云南的支边青年；他们曾为开垦荒地，建设家乡挥洒汗水；如今，他们已成为云南茶文化的传播者和爱好者，是云南茶产业发展的坚实力量。,they,they_are,Qwen3-8B-Base,世纪 五六十年代 江苏 山东 安徽 迁来 云南 支边 青年 曾 开 垦荒地 建设 家乡 挥洒 汗水 如今 已 成为 云南 茶文化 传播者 爱好者 云南 茶 产业 发展 坚实 力量,3,59.0,51,0.7843137254901961,1.001447234980536,positive
1922,他们是一个优秀的集体，他们以严谨认真的态度对待每一门考试，对待每一份作业。,they,they_are,Qwen3-8B-Base,优秀 集体 严谨 认真 态度 对待 一门 考试 对待 一份 作业,100,19.0,23,0.782608695652174,-0.2555374840574188,positive
1923,他们是20世纪的英雄。,they,they_are,Qwen3-8B-Base,世纪 英雄,-1,14.0,7,1.0,-0.9738144663648214,positive
1924,他们是三岁左右的弟弟和妹妹，是刚学会说话的他们，是活泼好动的他们，是好奇心强的他们。,they,they_are,Qwen3-8B-Base,三岁 左右 弟弟 妹妹 刚 学会 说话 活泼 好动 好奇心 强,7,40.0,28,0.6071428571428571,-0.0310759270863554,positive
1925,他们是长年累月生活在寒冷的环境中，那里气候严寒，冬季漫长，夏天短暂．这里的森林、草甸主要靠雪水或山上的融雪水滋润．据此回答下列各题． 【小题1】这里的人们所处的环境是（ ） A. 热带雨林环境 B. 季风森林环境 C. 苔原环境 D. 冻原环境 【小题2】根据材料描述分析，这里的人们,they,they_are,Qwen3-8B-Base,长年累月 生活 寒冷 环境 中 气候 严寒 冬季 漫长 夏天 短暂 森林 草甸 主要 雪水 山上 融雪水 滋润 据此 回答 下列 各题 小题 人们 所处 环境 热带雨林 环境 季风 森林 环境 苔原 环境 冻原 环境 小 题 材料 描述 分析 人们,-1,21.0,92,0.6086956521739131,2.842032002143255,positive
1926,他们是在1914年，英国的《泰晤士报》向全世界招聘英国国王爱德华七世的守卫员，结果吸引了110万英军应征，这个现象说明了什么？,they,they_are,Qwen3-8B-Base,年 英国 泰晤士报 全世界 招聘 英国 国王 爱德华 七世 守卫 员 吸引 万 英军 应征 现象 说明,-1,9.0,36,0.8611111111111112,0.3280625640673458,positive
1927,他们是“千禧一代”的新选择 近年来，随着生活水平的提高和消费观念的变化，许多90后甚至95后开始主动去养老院，体验“换换角色，看看老年人”乐趣的同时，也给养老院带来了新的活力。,they,they_are,Qwen3-8B-Base,千禧 一代 新 选择 近年来 生活 水平 提高 消费观念 变化 后 后 主动 去 养老院 体验 换换 角色 看看 老年人 乐趣 养老院 带来 新 活力,-1,19.0,54,0.7592592592592593,1.1361241691631738,positive
1928,他们是这些大侠的衣钵和后继者，他们代表着这个时代的武侠世界。,they,they_are,Qwen3-8B-Base,大侠 衣钵 后继者 代表 时代 武侠 世界,79,59.0,18,0.8888888888888888,-0.479999041028482,positive
1929,他们是的，今天上午九点半到八路军办事处（在新城市广场附近）集合，坐大巴去的。,they,they_are,Qwen3-8B-Base,今天上午 九点半 八路军 办事处 新 城市 广场 附近 集合 坐 大巴 去,35,6.0,23,0.9130434782608696,-0.2555374840574188,positive
1930,他们是从2002年3月15日开始，一个星期内，从全国20个省份的16个民族的718位农民中选来的。,they,they_are,Qwen3-8B-Base,是从 年月日 星期 内 全国 省份 民族 位 农民 中选,-1,24.0,31,0.8709677419354839,0.1036010070962825,negative
1931,他们是有备而来的高手，不是普通的杂役弟子 他们是天道会精英小组，代号“天罚者”，只听命于会长 现在天道会要举办一场“天才闯地府”的活动 规则是这样的：每位参与者将获得一枚特殊的水晶 这水晶可以穿梭时空，抵达地府 参与者必须使用这枚水晶，穿越时空，闯入地府 参与者将从地府的炼狱起点开始，一路闯关 炼,they,they_are,Qwen3-8B-Base,有备而来 高手 不是 普通 杂役 弟子 天道 会 精英 小组 代号 天罚 只 听命于 会长 现在 天道 会要 举办 一场 天才 闯 地府 活动 规则 每位 参与者 获得 一枚 特殊 水晶 水晶 穿梭 时空 抵达 地府 参与者 必须 使用 这枚 水晶 穿越时空 闯入 地府 参与者 地府 炼狱 起点 一路 闯关 炼,-1,30.0,89,0.651685393258427,2.7073550679606173,positive
1932,他们是“小个专”的贴心人。,they,they_are,Qwen3-8B-Base,小个 专 贴心人,7,,9,1.0,-0.884029843576396,positive
1933,他们是有史以来最为勇敢的一群人 在漫漫历史长河中 他们用他们的血肉之躯 换来了民族的安宁 如今我们用最美好的语言 最嘹亮的歌声 表达我们对他们最崇高的敬意与思念 这段话深情地表达了对历史上英勇人物的敬仰与怀念。,they,they_are,Qwen3-8B-Base,有史以来 最为 勇敢 一群 人 漫漫 历史长河 中 血肉之躯 换来 民族 安宁 如今 最 美好 语言 最 嘹亮 歌声 表达 最 崇高 敬意 思念 这段话 深情 表达 历史 上 英勇 人物 敬仰 怀念,3,4.0,65,0.6461538461538462,1.6299395944995132,positive
1934,他们是2024级的佼佼者，怀揣着对艺术的无限热爱与执着追求，他们在这片艺术的沃土上，用汗水浇灌希望，用梦想铺就未来。,they,they_are,Qwen3-8B-Base,级 佼佼者 怀揣 艺术 无限 热爱 执着 追求 这片 艺术 沃土 上用 汗水 浇灌 希望 梦想 铺就 未来,-1,14.0,36,0.7777777777777778,0.3280625640673458,positive
1935,他们是大英雄，在战场上浴血奋斗！,they,they_are,Qwen3-8B-Base,大 英雄 战场 上 浴血 奋斗,3,59.0,11,1.0,-0.7942452207879707,positive
1936,他们是人类学的主要概念和研究方法，并且这些概念和方法在整个人类学领域都得到了广泛应用。,they,they_are,Qwen3-8B-Base,人类学 主要 概念 研究 方法 概念 方法 整个 人类学 领域 都 得到 广泛应用,-1,52.0,24,0.8333333333333334,-0.2106451726632061,positive
1937,"他们是人,他们是中国共产党党员,他们是在祖国边疆的战士,他们的名字刻在了边疆,守护着中国的每一个地方.在新时代,他们坚守理想信念,为守好国门奉献着青春和力量,他们用自己的经历告诉我们,作为新时代的大学生,我们应当怎样面对人生抉择,我们应该如何坚守信念,为祖国边疆建设奉献着青春和力量. ""人无志不立"",从大到小,从古到今,我们都在不断地",they,they_are,Qwen3-8B-Base,人 中国共产党 党员 祖国 边疆 战士 名字 刻 边疆 守护 中国 地方 新 时代 坚守 理想信念 为守 好 国门 奉献 青春 力量 经历 告诉 新 时代 大学生 应当 面对 人生 抉择 应该 坚守 信念 祖国 边疆 建设 奉献 青春 力量 人无志 不立 大到 小 从古到今 都 不断,3,53.0,103,0.5728155339805825,3.3358474274795946,positive
1938,他们是公司合伙人，共同参与公司管理。,they,they_are,Qwen3-8B-Base,公司 合伙人 共同 参与 公司 管理,-1,45.0,10,0.9,-0.8391375321821833,positive
1939,他们是我最珍惜的朋友，他们陪我疯，陪着我成长，虽然我们彼此已经很多年没见面了，但是彼此的思念一直都在 你的这段话充满了深情与怀念，真挚的情感令人感动。,they,they_are,Qwen3-8B-Base,最 珍惜 朋友 陪 疯 陪 成长 已经 很多年 没 见面 思念 都 这段话 充满 深情 怀念 真挚 情感 令人感动,-1,4.0,49,0.7346938775510204,0.9116626121921104,positive
1940,他们是2018级14班的学生，他们拥有青春最美好的品质。,they,they_are,Qwen3-8B-Base,级 班 学生 拥有 青春 最 美好 品质,-1,36.0,17,0.8823529411764706,-0.5248913524226947,positive
1941,他们是大山里的孩子，也是被大山宠坏的孩子。,they,they_are,Qwen3-8B-Base,大 山里 孩子 大山 宠坏 孩子,28,6.0,15,0.8,-0.61467597521112,negative
1942,他们是人类文明的伟大创造，是中华民族的血脉灵魂，是华夏儿女的文化传承。,they,they_are,Qwen3-8B-Base,人类文明 伟大 创造 中华民族 血脉 灵魂 华夏儿女 文化 传承,-1,59.0,19,0.7368421052631579,-0.4351067296342694,positive
1943,他们是你生命里的人，或是你生命中的人，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是，都是,they,they_are,Qwen3-8B-Base,生命 里 人 生命 中 人 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都 都,-1,3.0,149,0.0738255033557047,5.400893751613377,positive
