sentence,group,group_combine_they,source,model,sentiment_aliyun,instruction_tuned
他们相信他能在这场战斗中获胜，所以每个人都愿意支持他。,they,,they_believe,Qwen-7B,positive,False
他们相信只要他们足够努力，他们就会取得成功。,they,,they_believe,Qwen-7B,positive,False
他们相信，公众需要一些全国性的、经过教育的、从事务管理中抽离出来的权威。,they,,they_believe,Qwen-7B,positive,False
他们相信，爱默生的引用不仅具有启迪作用，也可以用作推进学业和职业发展的一种方法。,they,,they_believe,Qwen-7B,positive,False
他们相信东正教对希腊的影响将仅限于意识形态上。,they,,they_believe,Qwen-7B,positive,False
他们相信秋天是开始新的季节。,they,,they_believe,Qwen-7B,positive,False
他们相信他们的宝宝“被洗脑”了，或者可能还在他母体中听到了真实的音频。,they,,they_believe,Qwen-7B,positive,False
他们相信农民的生活水平会提高，农业也会发展。,they,,they_believe,Qwen-7B,positive,False
他们相信那些穿着绸缎衣服拿着扇子在树下唱歌跳舞的女子，认为她们都是神仙，是被天神宠爱的小女孩，于是把她们当作了女神。,they,,they_believe,Qwen-7B,positive,False
他们相信，在2034年，人类将会在火星上建立新的家园。,they,,they_believe,Qwen-7B,positive,False
他们相信动物的情感，如试图以自己的情感影响它们。,they,,they_believe,Qwen-7B,positive,False
他们相信这是改变世界的一个神奇武器。,they,,they_believe,Qwen-7B,positive,False
他们相信，做好事是自己品德变好的捷径。,they,,they_believe,Qwen-7B,positive,False
他们相信外界的评价并不是最重要的。,they,,they_believe,Qwen-7B,neutral,False
他们相信天堂故事中的友爱意味着近邻也应该被营救。,they,,they_believe,Qwen-7B,positive,False
他们相信他们在错误的事情上工作，并且没有得到公平的待遇。,they,,they_believe,Qwen-7B,negative,False
他们相信铜牌将更有趣和富故事性。,they,,they_believe,Qwen-7B,positive,False
他们相信宇宙是运行在某个规则之下的，他们相信人类所犯的错误只会被宇宙某些力量的公正所惩罚。,they,,they_believe,Qwen-7B,positive,False
他们相信，未来20年将会出现五次经济危机。,they,,they_believe,Qwen-7B,positive,False
他们相信树苗已经长成参天大树，而想看一个深植内心的信念是如何地茁壮成长、是多么坚不可摧的，可能需要几十年甚至几百年的时间来让它成长。,they,,they_believe,Qwen-7B,positive,False
他们相信忠诚、谦逊、勤劳、节俭和祈祷能够使庄园富裕，祭司们仍尝试通过祈祷与上帝沟通。,they,,they_believe,Qwen-7B,positive,False
他们相信在发酵过程中产生的气体能使面包松软，因此烤面包的过程需要充足的氧气来支持面筋的发酵。,they,,they_believe,Qwen-7B,positive,False
他们相信狐狸的谈判能力非常出色，并没有过多地将他的能力当作借口，而是决定将这些能力变为战斗力的一部分。,they,,they_believe,Qwen-7B,positive,False
他们相信是因为我进了制经部又进绘画部干得顺溜(习惯你了)。,they,,they_believe,Qwen-7B,positive,False
他们相信：毅力、拼搏，他们在通向成功的人生路上，拾捡一个个充满象征的词汇作为支柱。,they,,they_believe,Qwen-7B,positive,False
他们相信，最终朝廷早晚会让太子发挥更大的作用。,they,,they_believe,Qwen-7B,positive,False
他们相信，现在这些已经离他们渐渐远去。,they,,they_believe,Qwen-7B,positive,False
他们相信杜甫在安史之乱前与唐代宗李豫是好友，是唐代宗的中军元帅，2013年他被刘德华建议为杜甫拍摄电影和电视剧。,they,,they_believe,Qwen-7B,positive,False
他们相信他们是被吸引的，但是他们不采取行动。,they,,they_believe,Qwen-7B,negative,False
他们相信持续专注为成功而努力的人最终会实现他们的目标和梦想。,they,,they_believe,Qwen-7B,positive,False
他们相信傅公，任何国家也不会以百万金圆的代价换取傅公的性命。,they,,they_believe,Qwen-7B,positive,False
他们相信物质的有限性和人们的懒惰，因为他们认为物质是有限的，而人们在“问题可以推给别人”这种思想下往往是懒惰的。,they,,they_believe,Qwen-7B,positive,False
他们相信这样有助于保持健康的饮食。,they,,they_believe,Qwen-7B,positive,False
他们相信的面值乘以原面值即为赔率）. 这样所做的目的是提供证据，证明该球员从俱乐部骗取250万欧元，其中包括赢得的奖金和奖金。,they,,they_believe,Qwen-7B,positive,False
他们相信，当每个人用沉默和疑虑孤立我们时，我们应该团结一致，为工作继续努力。,they,,they_believe,Qwen-7B,positive,False
他们相信，只要把目光望向远方，不在意外在诱惑，不受眼前困扰，持之以恒的走下去，不懈的追寻下去，一定会采摘到甜美果实。,they,,they_believe,Qwen-7B,negative,False
他们相信在5G时代，5G+AR可以改变一切，而且这种影响可能是深远的。,they,,they_believe,Qwen-7B,positive,False
他们相信自己的专业背景、经验和兴趣爱好可以引起潜在雇主的兴趣，并且可以通过掌握求职面试技巧来增加成功的机率。,they,,they_believe,Qwen-7B,positive,False
他们相信，尽管未来趋势仍在发展中，他们已经走出了一段非常好的旅程。,they,,they_believe,Qwen-7B,positive,False
他们相信女神在保护着他们，并将这种信仰代代相传。,they,,they_believe,Qwen-7B,positive,False
他们相信只有房屋被完全保护，他们才能感到安全，而这是不可能的，如果分离房被掩埋在无数野生动物和野生动物般的狗的杂物中。,they,,they_believe,Qwen-7B,positive,False
他们相信这些会让生活变得更美好。,they,,they_believe,Qwen-7B,neutral,False
他们相信高品质的家电产品一定是进口产品，像洗碗机这种高端产品，更是容易被进口厂商占据着高端市场。,they,,they_believe,Qwen-7B,positive,False
他们相信：古老的宇宙中，一定有某种神秘的力量正在影响着他们的生活。,they,,they_believe,Qwen-7B,positive,False
他们相信，最终的判决将使作为被告的马蜂餐厅的利益受损，从另一个角度看，酒店厨房的管理肯定也会有一定的倾斜。,they,,they_believe,Qwen-7B,positive,False
他们相信他们自己，相信爱，相信一切美好的事情，相信世界美好。,they,,they_believe,Qwen-7B,positive,False
他们相信他们能打赢比赛，因为他们代表他们的城市和他们的国家。,they,,they_believe,Qwen-7B,positive,False
他们相信，这两位姑娘中有一位是盗宝者，还有一位是受雇来侦探的。,they,,they_believe,Qwen-7B,positive,False
他们相信他们站在上帝的身旁，把无法复制的奇迹与奇迹般的生活推给了迷信和魔法。,they,,they_believe,Qwen-7B,positive,False
他们相信交战场会开在他们的国土上，然而事实与想像却截然相反。,they,,they_believe,Qwen-7B,positive,False
他们相信，在天安门前进行联欢会，以表达中国人民100年来坚定、奋斗和自由的信念，并希望全球人都能听到中国人民的声音。,they,,they_believe,Qwen-7B,positive,False
他们相信一年四季都能大长柿子。,they,,they_believe,Qwen-7B,positive,False
他们相信，这个故事能够帮助我们更好地理解我们所在的这个星球，人类生活的意义以及宇宙中的神秘和未知。,they,,they_believe,Qwen-7B,positive,False
他们相信卫生院穷山恶水、人烟稀少、生活艰苦，因此一到来立刻打了预防针，并小声叮嘱我言谈举止一定要谦卑。,they,,they_believe,Qwen-7B,positive,False
他们相信，通过坚持和练习，他们最终会在音乐中取得成功。,they,,they_believe,Qwen-7B,positive,False
他们相信那个现象确实发生在瑞士的天文台 假说二：一九九○年的天文观测并没有把在低纬度的天文观测 移到海拔较高的山岳地区。,they,,they_believe,Qwen-7B,positive,False
他们相信，也许是在联合共同建成一个更好的世界方面，他们比他们曾想象的更接近一些。,they,,they_believe,Qwen-7B,positive,False
他们相信借助文学，特别是借助19世纪的一些文学形式，能够把资本主义世界重新塑造成一个更符合人性理想和更善良和蔼的构造，正如泰纳谈到的“由美女、善良、欢乐、和平所组成的国家”[3](P121)。,they,,they_believe,Qwen-7B,positive,False
他们相信一人若若无信仰就必将沉沦。,they,,they_believe,Qwen-7B,positive,False
他们相信魔法是存在的，但是决定不再相信这些古老的记忆。,they,,they_believe,Qwen-7B,positive,False
他们相信他们可以游到河对岸去。,they,,they_believe,Qwen-7B,positive,False
他们相信这是为了保护每个人的安全。,they,,they_believe,Qwen-7B,positive,False
他们相信“业缘法”，即每一种宗教就是一个人类大家庭中相对成熟的人类群体。,they,,they_believe,Qwen-7B,positive,False
他们相信未来会更美好。,they,,they_believe,Qwen-7B,positive,False
他们相信只要把99个果实留在枝上，这一棵桃树将会长成参天大树，结满许许多多的桃子。,they,,they_believe,Qwen-7B,positive,False
他们相信南普陀寺不仅能锻炼身体，还能给那些有问题的弟子们带来安慰。,they,,they_believe,Qwen-7B,positive,False
他们相信要与自然和平相处，故选C． 10．A 考查名词．根据Are they very different from you可知此处是指他们对自然有一种很深的，近乎神秘的感观，故选A．,they,,they_believe,Qwen-7B,positive,False
他们相信，假如首先通过政策机制传递信息，那么就会显示强人形象，从而赢得议员的更多支持，这样也便于维护自己的领袖地位，这是一种政治策略。,they,,they_believe,Qwen-7B,positive,False
他们相信，当人类的智能发展达到一定程度，可以支配世界时，这一切将会发生的？,they,,they_believe,Qwen-7B,positive,False
他们相信衰老是一种自然过程，与健康有关的细胞死亡可能导致衰老。,they,,they_believe,Qwen-7B,positive,False
他们相信学习是很有意义的，教师的关爱和鼓励可以培养他们的好奇心和求知欲。,they,,they_believe,Qwen-7B,positive,False
他们相信分享小组资源是每个人的责任，每个人都应该为维护和保护这些资源贡献自己的力量。,they,,they_believe,Qwen-7B,positive,False
